fare_amount,passenger_count,pickup_year,pickup_month,pickup_day_of_month,pickup_hour,pickup_minute,pickup_second,Trip_distance_KM
23.0,2.0,2013.0,8.0,7.0,11.0,50.0,0.0,4.9074370818666075
7.0,1.0,2015.0,2.0,10.0,19.0,59.0,48.0,1.376759357386208
9.7,5.0,2011.0,5.0,15.0,3.0,45.0,0.0,3.0362653038928347
5.7,1.0,2009.0,2.0,14.0,13.0,54.0,0.0,1.4548171355726727
10.5,2.0,2009.0,5.0,20.0,11.0,42.0,0.0,2.3671981981844215
16.1,1.0,2010.0,5.0,20.0,12.0,52.0,45.0,5.055007658154032
17.0,1.0,2013.0,11.0,13.0,9.0,48.0,23.0,5.013493202701343
4.5,1.0,2014.0,9.0,13.0,16.0,55.0,23.0,0.831588930138627
5.0,1.0,2015.0,2.0,27.0,16.0,6.0,28.0,0.6937605903946323
5.3,2.0,2011.0,1.0,8.0,17.0,53.0,35.0,1.130818554459235
8.1,1.0,2011.0,5.0,29.0,8.0,8.0,0.0,2.7021518236454494
24.0,1.0,2014.0,6.0,5.0,9.0,25.0,0.0,2.767074142948372
17.0,1.0,2014.0,9.0,25.0,7.0,54.0,0.0,3.6605293974697615
12.0,1.0,2015.0,6.0,10.0,14.0,0.0,7.0,2.6715486899791037
8.1,1.0,2010.0,1.0,12.0,9.0,57.0,43.0,3.7515464342098874
7.3,2.0,2012.0,2.0,7.0,21.0,5.0,56.0,2.111316949135824
5.0,1.0,2013.0,6.0,12.0,19.0,49.0,0.0,0.8167021888597312
7.5,1.0,2014.0,9.0,22.0,17.0,7.0,0.0,1.1615237687946747
20.1,1.0,2010.0,5.0,22.0,21.0,7.0,36.0,6.034259936946541
4.9,5.0,2012.0,4.0,17.0,20.0,50.0,0.0,0.012650734607192782
5.5,6.0,2012.0,11.0,19.0,20.0,57.0,0.0,0.872089465913945
5.7,2.0,2011.0,7.0,16.0,1.0,35.0,27.0,1.253798246705012
11.7,3.0,2011.0,8.0,16.0,17.0,29.0,0.0,2.1201744650839025
5.0,1.0,2014.0,3.0,28.0,1.0,59.0,35.0,1.0220203493147872
4.1,1.0,2010.0,9.0,16.0,14.0,21.0,0.0,1.1389433944969152
5.5,1.0,2012.0,12.0,4.0,8.0,30.0,45.0,1.0223145352644945
4.5,5.0,2010.0,9.0,23.0,6.0,22.0,0.0,0.6018822641538358
9.0,3.0,2012.0,12.0,29.0,14.0,3.0,0.0,2.8515220625988786
5.5,1.0,2013.0,1.0,4.0,21.0,25.0,12.0,1.142663584492115
3.0,1.0,2014.0,6.0,28.0,10.0,48.0,23.0,0.26267750901597825
4.9,1.0,2009.0,9.0,28.0,21.0,28.0,33.0,1.8436227364731899
10.1,2.0,2009.0,4.0,28.0,8.0,7.0,28.0,2.854317888688826
5.3,5.0,2011.0,1.0,5.0,9.0,18.0,0.0,0.6754557678999051
4.5,1.0,2012.0,2.0,19.0,0.0,3.0,0.0,1.1501998940905642
4.5,6.0,2011.0,9.0,6.0,18.0,10.0,0.0,0.8331004545228156
4.0,1.0,2012.0,11.0,5.0,20.0,34.0,27.0,0.28318069154165293
7.3,1.0,2010.0,3.0,11.0,9.0,1.0,59.0,1.7678411002816636
5.3,1.0,2011.0,1.0,11.0,20.0,34.0,3.0,1.7370434369667997
4.1,2.0,2012.0,1.0,6.0,0.0,33.0,0.0,0.3294477206262095
7.0,2.0,2013.0,3.0,12.0,23.0,3.0,0.0,1.5823316033911539
6.9,1.0,2009.0,5.0,29.0,19.0,32.0,56.0,0.9054720077399498
4.1,2.0,2010.0,9.0,10.0,17.0,24.0,0.0,5.320683643348681
8.0,1.0,2014.0,7.0,31.0,20.0,25.0,54.0,2.3534634668007386
6.1,1.0,2009.0,12.0,2.0,18.0,52.0,23.0,1.9417599602561824
12.5,2.0,2010.0,3.0,24.0,13.0,16.0,45.0,3.583650645284734
6.5,1.0,2014.0,9.0,12.0,0.0,59.0,19.0,1.2128781158765314
5.3,2.0,2010.0,4.0,29.0,7.0,54.0,49.0,1.2673497190868879
8.9,5.0,2012.0,2.0,17.0,22.0,18.0,0.0,2.2447375034888024
4.1,4.0,2012.0,3.0,12.0,14.0,37.0,0.0,1.2033254333418568
19.0,1.0,2012.0,11.0,5.0,21.0,53.0,27.0,6.219545124129873
6.0,1.0,2015.0,4.0,18.0,21.0,14.0,16.0,1.19488054961177
5.5,6.0,2013.0,9.0,4.0,12.0,5.0,0.0,1.4836445795297746
13.5,1.0,2015.0,1.0,6.0,17.0,45.0,31.0,3.2941413607045993
5.3,1.0,2009.0,1.0,21.0,10.0,20.0,0.0,1.1797593181205817
6.9,1.0,2011.0,3.0,14.0,7.0,16.0,0.0,2.2091029905602917
12.5,1.0,2013.0,9.0,24.0,7.0,29.0,0.0,4.503945214506759
16.5,1.0,2014.0,3.0,10.0,8.0,29.0,47.0,5.758027250403083
7.0,1.0,2014.0,4.0,8.0,3.0,52.0,58.0,2.1412722333752043
7.5,1.0,2014.0,5.0,9.0,18.0,12.0,30.0,1.4562662337060293
10.9,1.0,2012.0,5.0,15.0,22.0,10.0,54.0,4.448918929411835
4.9,1.0,2012.0,8.0,15.0,23.0,35.0,45.0,1.306201062433766
8.0,5.0,2013.0,6.0,27.0,8.0,31.0,0.0,1.591511010898217
13.0,1.0,2015.0,5.0,28.0,13.0,48.0,21.0,4.416903736627067
7.7,1.0,2012.0,3.0,8.0,20.0,52.0,3.0,2.0470477134580736
5.7,1.0,2011.0,4.0,18.0,9.0,29.0,3.0,1.7222076701724016
17.3,5.0,2011.0,11.0,5.0,16.0,3.0,0.0,4.703714511154601
4.5,5.0,2009.0,9.0,2.0,7.0,11.0,0.0,1.6826333503212503
6.5,1.0,2011.0,2.0,4.0,12.0,11.0,5.0,2.196694912358911
4.9,1.0,2009.0,3.0,23.0,20.0,30.0,0.0,0.9331151464122809
3.7,1.0,2009.0,8.0,21.0,9.0,53.0,23.0,0.539547122366227
4.1,1.0,2010.0,6.0,12.0,9.0,59.0,0.0,0.6675545745092306
13.7,1.0,2010.0,12.0,24.0,14.0,17.0,39.0,4.477478935111448
3.0,2.0,2015.0,2.0,25.0,13.0,15.0,1.0,0.37618442214975956
4.5,1.0,2010.0,10.0,3.0,22.0,2.0,2.0,0.7172451357706507
12.0,1.0,2014.0,8.0,1.0,21.0,0.0,0.0,4.261697072550877
5.0,1.0,2015.0,4.0,7.0,22.0,8.0,4.0,0.8506254219095906
4.9,1.0,2010.0,10.0,28.0,12.0,11.0,0.0,1.0703262478957563
4.1,6.0,2012.0,3.0,22.0,20.0,32.0,0.0,0.8112403216329676
4.5,5.0,2014.0,1.0,11.0,16.0,42.0,0.0,0.5356832786927123
7.0,1.0,2014.0,10.0,20.0,18.0,40.0,0.0,1.2510828639291895
6.1,3.0,2009.0,6.0,7.0,13.0,42.0,22.0,1.9836548050583305
10.9,1.0,2010.0,1.0,16.0,22.0,7.0,0.0,2.4280216157986945
8.1,2.0,2010.0,11.0,12.0,22.0,43.0,2.0,3.0332732571710217
7.3,5.0,2010.0,11.0,20.0,19.0,38.0,0.0,1.3824537104084014
5.0,2.0,2014.0,5.0,12.0,21.0,40.0,6.0,0.501499427879135
6.9,2.0,2009.0,5.0,9.0,19.0,51.0,0.0,2.2496218626153306
12.1,1.0,2010.0,12.0,18.0,11.0,20.0,4.0,5.508388455255919
10.5,1.0,2013.0,2.0,5.0,23.0,46.0,52.0,3.5886347217665215
10.5,1.0,2013.0,7.0,19.0,13.0,2.0,2.0,1.357784122273176
12.5,2.0,2012.0,10.0,30.0,13.0,31.0,0.0,0.4801352557613916
16.5,4.0,2013.0,9.0,23.0,8.0,41.0,0.0,1.8403562491641803
4.1,1.0,2012.0,5.0,27.0,14.0,56.0,0.0,0.6957394893389813
5.0,2.0,2014.0,2.0,8.0,12.0,47.0,57.0,0.7980403449597375
6.9,1.0,2009.0,1.0,22.0,19.0,34.0,42.0,2.5397288676580696
12.9,1.0,2011.0,3.0,5.0,0.0,24.0,24.0,2.709572659550704
4.5,1.0,2013.0,5.0,22.0,16.0,30.0,2.0,0.8338704440154289
6.0,2.0,2013.0,10.0,11.0,8.0,36.0,44.0,1.2232111882527528
8.1,1.0,2009.0,8.0,26.0,14.0,46.0,0.0,2.3786543413091965
7.3,2.0,2009.0,11.0,14.0,19.0,57.0,0.0,1.6911705269569877
10.5,1.0,2013.0,8.0,14.0,12.0,57.0,0.0,2.952092520741848
12.0,2.0,2014.0,3.0,15.0,1.0,26.0,0.0,3.594861283379568
2.9,5.0,2009.0,11.0,5.0,19.0,22.0,0.0,0.3110710297389881
5.3,1.0,2011.0,4.0,28.0,10.0,52.0,0.0,1.0271401214924127
7.7,1.0,2011.0,5.0,3.0,6.0,35.0,27.0,2.5158033191343265
8.0,1.0,2012.0,9.0,26.0,23.0,48.0,38.0,1.307629442623335
13.0,1.0,2013.0,5.0,21.0,19.0,44.0,1.0,2.4562709654314223
4.5,1.0,2009.0,9.0,5.0,0.0,42.0,4.0,1.0658726674314836
8.0,1.0,2015.0,4.0,13.0,8.0,8.0,3.0,2.2328750091081644
7.3,1.0,2009.0,7.0,9.0,9.0,53.0,1.0,0.03460890791192596
4.9,1.0,2009.0,11.0,11.0,12.0,14.0,0.0,1.0897949205971709
6.9,1.0,2011.0,6.0,6.0,14.0,57.0,46.0,1.5382878875124044
8.1,1.0,2011.0,9.0,30.0,9.0,9.0,0.0,3.09999911215257
8.1,2.0,2012.0,6.0,22.0,8.0,45.0,0.0,1.5567919337943394
12.0,1.0,2013.0,8.0,3.0,21.0,26.0,41.0,3.485752254948307
8.5,1.0,2014.0,12.0,29.0,9.0,40.0,40.0,1.9988176337894126
5.7,1.0,2011.0,2.0,9.0,10.0,32.0,35.0,1.2832521296958255
8.1,1.0,2011.0,3.0,29.0,14.0,26.0,38.0,2.2271841663676266
11.5,1.0,2014.0,7.0,21.0,22.0,43.0,0.0,4.1994959273804815
10.1,1.0,2011.0,5.0,9.0,14.0,41.0,20.0,1.3575449652033922
10.5,1.0,2011.0,7.0,12.0,23.0,33.0,51.0,3.9640213017256207
10.9,2.0,2011.0,9.0,22.0,14.0,44.0,0.0,2.41628519584507
4.1,5.0,2012.0,7.0,15.0,12.0,37.0,0.0,0.7050775898291574
4.9,1.0,2011.0,7.0,11.0,14.0,19.0,0.0,0.7963598943408984
8.0,2.0,2013.0,1.0,8.0,13.0,19.0,40.0,1.8232690899066475
4.5,1.0,2009.0,6.0,28.0,18.0,39.0,51.0,0.8121091111829928
4.9,1.0,2011.0,3.0,22.0,7.0,51.0,29.0,0.9142380649800359
5.3,1.0,2011.0,10.0,6.0,13.0,34.0,34.0,1.5547028276733403
5.0,1.0,2014.0,2.0,2.0,1.0,30.0,0.0,0.5212754562862438
8.5,1.0,2014.0,2.0,15.0,0.0,17.0,0.0,3.066632391312466
12.9,1.0,2011.0,5.0,17.0,19.0,35.0,48.0,5.649332589367776
6.1,2.0,2012.0,1.0,7.0,19.0,28.0,0.0,2.1750448115908934
8.5,1.0,2014.0,8.0,8.0,7.0,5.0,0.0,2.9769662412971347
7.7,1.0,2009.0,2.0,10.0,9.0,14.0,0.0,2.337774068120226
7.3,5.0,2009.0,12.0,1.0,23.0,32.0,0.0,3.2976109728279037
10.5,1.0,2012.0,3.0,5.0,18.0,58.0,29.0,3.4524210075718043
6.1,6.0,2012.0,7.0,14.0,15.0,47.0,0.0,1.2028789680243992
3.5,5.0,2012.0,11.0,21.0,23.0,45.0,0.0,0.46519309356131117
16.5,1.0,2013.0,4.0,19.0,10.0,54.0,27.0,5.129360243585421
8.9,1.0,2011.0,2.0,26.0,11.0,36.0,31.0,3.7346247741616447
7.7,1.0,2010.0,7.0,28.0,14.0,7.0,5.0,1.8854053832377882
9.7,2.0,2011.0,6.0,18.0,0.0,37.0,0.0,2.6146421441781555
7.7,3.0,2012.0,3.0,17.0,7.0,29.0,0.0,1.7503654056497433
13.5,1.0,2013.0,9.0,8.0,16.0,59.0,11.0,3.8443157439829485
9.8,2.0,2009.0,1.0,11.0,0.0,2.0,6.0,4.371158134428043
6.9,1.0,2010.0,10.0,1.0,20.0,5.0,44.0,1.7597378126426158
5.7,1.0,2012.0,5.0,1.0,9.0,54.0,29.0,1.3390566702587052
9.0,1.0,2009.0,1.0,29.0,23.0,30.0,6.0,2.8135211167234537
8.5,1.0,2010.0,11.0,16.0,13.0,4.0,0.0,3.152199278194301
4.5,1.0,2011.0,4.0,7.0,23.0,13.0,5.0,1.4663522503103696
4.5,1.0,2012.0,5.0,29.0,6.0,29.0,49.0,0.9969652362064
6.9,2.0,2012.0,6.0,29.0,21.0,50.0,15.0,2.7402607401251293
6.0,1.0,2013.0,4.0,13.0,18.0,37.0,52.0,1.3090720082894116
7.5,3.0,2015.0,1.0,4.0,0.0,48.0,9.0,1.6967179103319214
5.7,1.0,2012.0,6.0,18.0,9.0,53.0,0.0,1.2939568599517708
11.0,1.0,2014.0,3.0,4.0,8.0,52.0,4.0,2.3907027713859472
6.5,1.0,2015.0,2.0,25.0,10.0,14.0,4.0,0.7588295994697383
5.5,5.0,2013.0,10.0,21.0,22.0,18.0,0.0,1.4120945981563873
8.1,6.0,2010.0,10.0,8.0,23.0,16.0,0.0,3.624258942763239
7.7,1.0,2011.0,3.0,1.0,12.0,47.0,21.0,1.023950718679788
8.1,5.0,2012.0,8.0,22.0,15.0,10.0,0.0,0.9797619087401332
13.0,1.0,2015.0,1.0,4.0,14.0,33.0,2.0,3.5387982533468927
5.7,1.0,2009.0,9.0,25.0,12.0,12.0,23.0,1.259437670797963
4.9,1.0,2012.0,5.0,4.0,9.0,44.0,0.0,0.6105887358867408
11.0,5.0,2012.0,10.0,26.0,19.0,41.0,0.0,2.39831182006134
6.5,1.0,2009.0,11.0,26.0,12.0,37.0,0.0,2.1738031432446956
5.3,5.0,2009.0,12.0,16.0,20.0,43.0,0.0,1.5575026571744879
7.3,1.0,2009.0,1.0,20.0,9.0,57.0,0.0,3.2024861684324035
10.1,5.0,2011.0,7.0,15.0,18.0,37.0,0.0,2.565716628453109
7.5,2.0,2013.0,3.0,9.0,22.0,35.0,0.0,1.2667411169478495
4.1,1.0,2012.0,4.0,17.0,15.0,45.0,29.0,0.8291490097172001
12.5,1.0,2014.0,10.0,21.0,20.0,41.0,49.0,3.7919173933151735
6.1,2.0,2009.0,12.0,2.0,22.0,27.0,0.0,1.5823601748714464
13.3,2.0,2010.0,4.0,13.0,16.0,32.0,0.0,3.872357210372161
11.0,1.0,2012.0,12.0,6.0,8.0,9.0,50.0,1.7839940145275146
4.0,1.0,2013.0,12.0,9.0,20.0,5.0,8.0,0.7454087167340053
8.5,1.0,2014.0,1.0,25.0,17.0,4.0,27.0,1.7596038637063973
11.0,2.0,2014.0,9.0,2.0,22.0,44.0,52.0,3.760974308389626
6.5,1.0,2009.0,6.0,28.0,0.0,48.0,36.0,2.177288994495628
5.5,1.0,2012.0,12.0,14.0,21.0,35.0,47.0,0.34317669032671566
4.0,1.0,2015.0,5.0,13.0,19.0,59.0,14.0,0.5608963722582758
18.5,1.0,2009.0,10.0,29.0,17.0,47.0,0.0,7.318432547916722
10.1,1.0,2012.0,8.0,31.0,18.0,32.0,0.0,2.388920339108053
11.7,1.0,2010.0,5.0,19.0,22.0,0.0,0.0,4.526993009703044
5.7,3.0,2011.0,3.0,8.0,17.0,52.0,0.0,1.3864656547107228
4.9,1.0,2011.0,9.0,13.0,21.0,39.0,0.0,1.0374649383248515
8.0,1.0,2013.0,4.0,12.0,20.0,21.0,3.0,1.4493446595042456
5.7,2.0,2010.0,1.0,8.0,17.0,17.0,0.0,2.0841903232633907
11.0,1.0,2013.0,1.0,8.0,8.0,15.0,33.0,2.7490389122099756
7.3,2.0,2011.0,4.0,30.0,17.0,27.0,0.0,2.8404143315447286
15.5,1.0,2013.0,5.0,16.0,22.0,58.0,58.0,1.884414571864324
4.5,4.0,2011.0,2.0,5.0,17.0,24.0,15.0,1.1527261044303887
14.9,1.0,2011.0,6.0,26.0,21.0,6.0,23.0,4.420654495641417
6.5,4.0,2009.0,1.0,7.0,0.0,12.0,45.0,1.8768148463968324
7.7,1.0,2011.0,9.0,12.0,0.0,49.0,19.0,1.9710274085543769
7.5,1.0,2014.0,1.0,13.0,15.0,51.0,0.0,1.7547545925762014
9.7,1.0,2009.0,6.0,15.0,19.0,13.0,24.0,2.6692851976517566
5.7,2.0,2010.0,6.0,1.0,21.0,36.0,4.0,1.2603904665676595
6.9,2.0,2010.0,11.0,9.0,22.0,29.0,51.0,2.007478670739482
5.0,3.0,2013.0,8.0,23.0,19.0,1.0,0.0,0.9577544543324086
7.5,5.0,2014.0,9.0,8.0,10.0,39.0,0.0,1.1580145297993598
8.1,2.0,2011.0,9.0,30.0,17.0,35.0,35.0,2.359062632005408
4.9,1.0,2012.0,2.0,21.0,8.0,18.0,40.0,0.5507406689587298
2.5,1.0,2012.0,11.0,13.0,4.0,30.0,11.0,0.043099867459988644
10.0,1.0,2013.0,8.0,12.0,21.0,0.0,13.0,2.9599339007264978
4.9,3.0,2010.0,2.0,27.0,23.0,25.0,54.0,0.7251557452441945
5.0,1.0,2013.0,6.0,27.0,3.0,21.0,49.0,1.117188594251985
17.5,1.0,2015.0,6.0,4.0,17.0,21.0,2.0,4.2687477112883325
7.7,5.0,2009.0,10.0,17.0,8.0,24.0,0.0,1.7507405593221845
12.9,1.0,2011.0,1.0,7.0,1.0,10.0,18.0,6.317123595783314
2.5,1.0,2011.0,1.0,18.0,16.0,7.0,22.0,0.0
4.9,1.0,2012.0,7.0,26.0,1.0,59.0,0.0,1.0351024377053706
9.3,1.0,2010.0,8.0,1.0,18.0,35.0,0.0,2.7703145257881476
5.3,1.0,2011.0,2.0,5.0,11.0,6.0,24.0,0.5164778761941491
5.5,1.0,2014.0,10.0,8.0,0.0,13.0,0.0,0.8138267269952087
4.5,1.0,2009.0,3.0,23.0,17.0,42.0,0.0,1.0430111674088538
13.5,1.0,2015.0,3.0,13.0,21.0,1.0,44.0,2.8878544074235286
10.1,5.0,2009.0,12.0,11.0,14.0,6.0,0.0,3.1222544662083322
11.3,1.0,2011.0,5.0,20.0,0.0,5.0,0.0,3.684850754571252
9.3,1.0,2012.0,8.0,16.0,17.0,55.0,38.0,1.7506550510274164
8.1,1.0,2012.0,8.0,15.0,19.0,11.0,32.0,1.898444992734802
18.5,3.0,2013.0,7.0,16.0,20.0,51.0,0.0,6.275925479993955
4.0,5.0,2014.0,7.0,14.0,9.0,1.0,0.0,0.3618652608109216
4.9,1.0,2012.0,7.0,14.0,8.0,59.0,0.0,0.0
8.0,2.0,2013.0,2.0,19.0,18.0,40.0,30.0,2.48074326419439
13.0,1.0,2013.0,4.0,17.0,16.0,25.0,32.0,1.6525535995224394
14.0,2.0,2014.0,5.0,18.0,21.0,24.0,9.0,4.3670045618867075
9.0,1.0,2013.0,2.0,20.0,17.0,35.0,0.0,1.543631647210884
4.9,2.0,2009.0,5.0,14.0,18.0,20.0,48.0,1.0490279066777135
5.7,1.0,2009.0,8.0,26.0,16.0,22.0,0.0,2.0685164549964594
6.5,5.0,2010.0,6.0,3.0,16.0,53.0,0.0,1.995759878241922
5.7,4.0,2011.0,10.0,5.0,8.0,53.0,0.0,1.173799394308995
16.1,1.0,2011.0,10.0,13.0,12.0,29.0,0.0,6.2839700211013385
6.5,1.0,2012.0,1.0,17.0,12.0,13.0,8.0,1.6145128095405636
6.1,1.0,2012.0,6.0,7.0,18.0,1.0,29.0,1.902951595956237
7.3,2.0,2012.0,7.0,18.0,9.0,58.0,0.0,1.0562413406309945
8.1,1.0,2010.0,6.0,10.0,8.0,6.0,0.0,2.7346741885512778
5.7,6.0,2011.0,5.0,9.0,13.0,9.0,0.0,1.5882289166632055
12.5,1.0,2012.0,1.0,25.0,18.0,3.0,56.0,5.238694215193769
18.0,5.0,2014.0,5.0,27.0,12.0,4.0,0.0,2.877192285220453
5.7,1.0,2012.0,8.0,14.0,8.0,20.0,18.0,1.5979770617515583
9.5,1.0,2013.0,4.0,11.0,8.0,35.0,0.0,2.315407628856166
6.0,1.0,2014.0,6.0,25.0,19.0,50.0,0.0,1.1319258459478363
15.0,1.0,2015.0,4.0,7.0,15.0,4.0,36.0,5.362275034881228
8.0,1.0,2014.0,8.0,19.0,18.0,28.0,50.0,2.0385479670176476
4.9,1.0,2010.0,5.0,9.0,11.0,23.0,3.0,1.5387774463303407
8.5,1.0,2013.0,6.0,21.0,11.0,20.0,2.0,1.5031652171466043
6.9,5.0,2009.0,6.0,15.0,17.0,16.0,0.0,1.5802528461810477
9.0,2.0,2014.0,4.0,4.0,23.0,28.0,15.0,1.334277958405977
13.5,1.0,2013.0,3.0,11.0,21.0,42.0,0.0,4.464975540162772
7.5,1.0,2014.0,10.0,17.0,9.0,20.0,0.0,1.6436523818566855
6.5,1.0,2009.0,9.0,13.0,18.0,12.0,0.0,2.0222043070286007
12.5,2.0,2009.0,11.0,4.0,0.0,13.0,0.0,5.593173704402938
8.0,4.0,2012.0,12.0,5.0,0.0,15.0,0.0,2.1700881231180564
7.5,1.0,2015.0,6.0,26.0,17.0,43.0,2.0,0.8864848381309138
6.5,2.0,2011.0,2.0,28.0,19.0,38.0,0.0,1.4756345089632978
7.5,1.0,2014.0,1.0,20.0,14.0,50.0,9.0,2.6640574719127765
9.0,1.0,2014.0,2.0,22.0,19.0,35.0,59.0,2.4299524272271915
4.9,1.0,2012.0,2.0,8.0,15.0,44.0,0.0,0.9858226873967576
8.5,1.0,2014.0,6.0,8.0,14.0,27.0,8.0,2.097779536235375
4.5,1.0,2012.0,4.0,22.0,21.0,59.0,0.0,0.32855367565496635
5.7,1.0,2010.0,6.0,19.0,12.0,7.0,55.0,0.9963212681093964
16.0,1.0,2012.0,11.0,20.0,2.0,47.0,13.0,6.409436508573333
7.7,1.0,2009.0,12.0,31.0,13.0,31.0,31.0,0.7518587389711942
12.0,1.0,2014.0,5.0,30.0,0.0,5.0,0.0,1.0902540795862459
10.5,1.0,2010.0,7.0,30.0,2.0,30.0,58.0,4.193540901736781
11.3,1.0,2012.0,3.0,1.0,9.0,32.0,30.0,4.069602232125311
18.1,1.0,2009.0,6.0,3.0,16.0,3.0,0.0,7.43424201122987
7.7,3.0,2009.0,10.0,15.0,8.0,5.0,3.0,1.23029761454475
4.9,1.0,2010.0,8.0,20.0,12.0,12.0,1.0,0.7717570179611997
9.5,1.0,2013.0,5.0,10.0,15.0,52.0,0.0,3.0994270987402115
16.1,2.0,2009.0,10.0,31.0,23.0,25.0,18.0,3.6269644722201857
6.9,2.0,2010.0,10.0,31.0,12.0,46.0,0.0,1.759011022438746
11.3,1.0,2012.0,3.0,10.0,14.0,50.0,47.0,4.039849054535073
9.3,2.0,2012.0,4.0,28.0,19.0,45.0,0.0,1.028852020805108
10.0,1.0,2013.0,7.0,9.0,14.0,55.0,59.0,1.1148236997461445
11.7,1.0,2009.0,8.0,14.0,3.0,19.0,0.0,6.254733214877654
8.9,1.0,2010.0,5.0,1.0,15.0,27.0,0.0,1.8667857535439216
4.9,1.0,2010.0,9.0,13.0,23.0,26.0,0.0,1.5897969708520547
10.1,1.0,2011.0,7.0,6.0,23.0,12.0,4.0,4.513149143716469
11.3,2.0,2012.0,7.0,23.0,17.0,32.0,30.0,3.0372789542275425
9.5,1.0,2014.0,11.0,30.0,21.0,20.0,0.0,2.6894967542824784
5.7,1.0,2010.0,1.0,11.0,18.0,40.0,46.0,1.6418690739544501
5.3,2.0,2011.0,1.0,1.0,2.0,35.0,24.0,0.9071440043711351
6.5,1.0,2011.0,2.0,2.0,20.0,23.0,46.0,2.3934139135831134
8.5,2.0,2014.0,8.0,19.0,14.0,34.0,31.0,1.7935622463435992
8.5,2.0,2009.0,4.0,20.0,18.0,49.0,3.0,2.105196333291963
15.0,1.0,2014.0,11.0,28.0,19.0,20.0,32.0,4.2388619590686645
6.9,1.0,2011.0,10.0,30.0,19.0,20.0,0.0,1.453580820731357
7.0,1.0,2013.0,9.0,25.0,19.0,23.0,33.0,2.25716815324602
7.0,1.0,2013.0,11.0,23.0,19.0,32.0,0.0,0.9591991482113982
8.5,1.0,2009.0,3.0,17.0,7.0,0.0,0.0,3.6185686386131044
8.9,3.0,2009.0,1.0,29.0,20.0,24.0,0.0,2.0541087755220526
11.4,2.0,2009.0,3.0,14.0,0.0,29.0,59.0,3.474495826546085
8.9,1.0,2009.0,8.0,20.0,17.0,47.0,0.0,2.1195535676515753
6.1,5.0,2010.0,1.0,24.0,0.0,34.0,0.0,1.2736412607178886
15.3,1.0,2012.0,8.0,2.0,11.0,2.0,0.0,6.829921456439517
5.0,1.0,2012.0,10.0,23.0,10.0,27.0,7.0,0.864431323598525
5.0,1.0,2013.0,12.0,22.0,22.0,10.0,0.0,0.9828662353086233
5.3,1.0,2011.0,1.0,4.0,8.0,49.0,5.0,1.1719813383369604
4.5,4.0,2011.0,6.0,21.0,14.0,57.0,0.0,1.4529625099191066
11.0,1.0,2014.0,10.0,3.0,13.0,7.0,0.0,4.001219447259256
14.5,1.0,2015.0,5.0,13.0,11.0,34.0,20.0,3.0560829395061955
26.33,1.0,2014.0,5.0,20.0,17.0,45.0,0.0,5.448939811953148
6.1,1.0,2009.0,12.0,15.0,21.0,10.0,47.0,1.6583095023243795
13.3,1.0,2009.0,12.0,28.0,13.0,19.0,8.0,3.6256436234128464
10.1,1.0,2010.0,4.0,2.0,6.0,26.0,43.0,3.9204438583951435
3.7,5.0,2012.0,7.0,28.0,21.0,41.0,0.0,0.47356668574884747
6.0,1.0,2013.0,12.0,17.0,23.0,28.0,32.0,1.1531133673650056
12.1,1.0,2011.0,7.0,31.0,1.0,26.0,0.0,3.2169536819938735
5.0,1.0,2013.0,2.0,9.0,14.0,30.0,37.0,0.4705477704932021
13.0,1.0,2013.0,5.0,22.0,10.0,54.0,0.0,2.4509340099323795
8.0,2.0,2013.0,11.0,16.0,0.0,21.0,35.0,2.4702915340819946
11.7,3.0,2011.0,12.0,29.0,20.0,11.0,0.0,2.8140365498694453
6.5,4.0,2012.0,7.0,14.0,23.0,11.0,0.0,2.7557289558726206
4.1,1.0,2010.0,7.0,12.0,17.0,14.0,31.0,0.7788907561705295
9.3,2.0,2011.0,2.0,13.0,20.0,36.0,0.0,2.9624717102448224
4.9,2.0,2011.0,6.0,29.0,6.0,56.0,0.0,1.964753248131581
12.0,5.0,2012.0,10.0,18.0,11.0,19.0,0.0,0.674619002719571
10.0,1.0,2014.0,4.0,21.0,21.0,27.0,0.0,3.6405363278938045
10.9,1.0,2009.0,10.0,28.0,20.0,59.0,27.0,4.401667648265824
21.0,1.0,2014.0,11.0,6.0,9.0,34.0,0.0,4.659460784226447
8.5,1.0,2009.0,3.0,3.0,11.0,24.0,0.0,2.270247085062104
15.7,1.0,2009.0,10.0,14.0,18.0,24.0,0.0,5.438400143965615
4.9,1.0,2009.0,9.0,12.0,10.0,29.0,8.0,1.1365356347711162
5.7,1.0,2011.0,5.0,24.0,19.0,5.0,6.0,1.616916810469989
7.0,1.0,2012.0,12.0,3.0,17.0,46.0,0.0,2.4911779593531027
10.0,3.0,2013.0,6.0,25.0,15.0,6.0,23.0,2.5106743831754015
7.3,2.0,2009.0,3.0,1.0,16.0,37.0,0.0,2.047188412788567
9.3,1.0,2012.0,2.0,3.0,16.0,27.0,0.0,2.844595499748451
6.1,1.0,2012.0,2.0,25.0,22.0,7.0,0.0,1.521141224056277
5.5,1.0,2014.0,2.0,21.0,7.0,21.0,0.0,1.017018261890993
19.33,5.0,2015.0,2.0,10.0,3.0,8.0,1.0,2.7699915910000965
5.5,1.0,2015.0,4.0,25.0,20.0,12.0,32.0,1.1409818253162178
4.9,1.0,2010.0,4.0,5.0,11.0,42.0,7.0,1.4403302695387152
